periodyear,naicstitle,edr,wage.type,wages,planning.region,emp,wages.emp,pct.ind.emp,label
2004,"Total, All Industries",EDR 7W- Central,totwageYear,4673582336,Central,147836,31613.28996996672,0.05750077984431118,EDR 7W
2004,Crop Production,EDR 7W- Central,totwageYear,11148900,Central,542,20569.926199261994,0.08933575078292401,EDR 7W
2004,Animal Production and Aquaculture,EDR 7W- Central,totwageYear,13678548,Central,571,23955.42556917688,0.07654155495978553,EDR 7W
2004,Support Activities for Crop Production,EDR 7W- Central,totwageYear,2530056,Central,81,31235.25925925926,0.11587982832618025,EDR 7W
2004,Support Activities for Animal Production,EDR 7W- Central,totwageYear,2404448,Central,111,21661.693693693695,0.216796875,EDR 7W
2004,Food Manufacturing,EDR 7W- Central,totwageYear,113136412,Central,3461,32688.93730135799,0.07877187791610715,EDR 7W
2004,Farm Supplies Merchant Wholesalers,EDR 7W- Central,totwageYear,13221408,Central,367,36025.6348773842,0.0732242617717478,EDR 7W
2003,"Total, All Industries",EDR 7W- Central,totwageYear,4379066973,Central,144142,30380.22903109434,0.05658994374455024,EDR 7W
2003,Crop Production,EDR 7W- Central,totwageYear,11970962,Central,582,20568.66323024055,0.10183727034120735,EDR 7W
2003,Animal Production and Aquaculture,EDR 7W- Central,totwageYear,13172107,Central,554,23776.36642599278,0.07591120855028775,EDR 7W
2003,Support Activities for Crop Production,EDR 7W- Central,totwageYear,1777373,Central,53,33535.339622641506,0.0941385435168739,EDR 7W
2003,Support Activities for Animal Production,EDR 7W- Central,totwageYear,2098421,Central,113,18570.097345132745,0.22420634920634921,EDR 7W
2003,Food Manufacturing,EDR 7W- Central,totwageYear,100763061,Central,3375,29855.721777777777,0.07417745444954835,EDR 7W
2003,Agricultural Implement Manufacturing,EDR 7W- Central,totwageYear,4464207,Central,128,34876.6171875,0.05453770771197273,EDR 7W
2003,Farm Supplies Merchant Wholesalers,EDR 7W- Central,totwageYear,10904980,Central,337,32358.991097922848,0.0807185628742515,EDR 7W
2002,"Total, All Industries",EDR 7W- Central,totwageYear,4226330805,Central,143020,29550.627919172144,0.05606387094725676,EDR 7W
2002,Crop Production,EDR 7W- Central,totwageYear,11269422,Central,577,19531.060658578856,0.10288873038516405,EDR 7W
2002,Animal Production and Aquaculture,EDR 7W- Central,totwageYear,13131784,Central,547,24006.91773308958,0.07641799385303158,EDR 7W
2002,Support Activities for Animal Production,EDR 7W- Central,totwageYear,2301252,Central,117,19668.82051282051,0.20781527531083482,EDR 7W
2002,Food Manufacturing,EDR 7W- Central,totwageYear,98500414,Central,3293,29912.060127543275,0.06993586203967209,EDR 7W
2002,Agricultural Implement Manufacturing,EDR 7W- Central,totwageYear,3378012,Central,100,33780.12,0.043687199650502405,EDR 7W
2002,Farm Supplies Merchant Wholesalers,EDR 7W- Central,totwageYear,8876668,Central,276,32161.840579710144,0.06671501087744743,EDR 7W
2001,"Total, All Industries",EDR 7W- Central,totwageYear,4001082811,Central,140829,28410.929645172513,0.054603465830619875,EDR 7W
2001,Crop Production,EDR 7W- Central,totwageYear,11358931,Central,587,19350.819420783646,0.10780532598714417,EDR 7W
2001,Animal Production and Aquaculture,EDR 7W- Central,totwageYear,13136259,Central,587,22378.635434412266,0.08305036785512168,EDR 7W
2001,Support Activities for Animal Production,EDR 7W- Central,totwageYear,2201141,Central,115,19140.35652173913,0.2926208651399491,EDR 7W
2001,Food Manufacturing,EDR 7W- Central,totwageYear,92504694,Central,3269,28297.550933007034,0.0684607329842932,EDR 7W
2001,Agricultural Implement Manufacturing,EDR 7W- Central,totwageYear,2945247,Central,93,31669.322580645163,0.022900763358778626,EDR 7W
2001,Farm Product Raw Material Merchant Wholesalers,EDR 7W- Central,totwageYear,894204,Central,35,25548.685714285715,0.006854680767724246,EDR 7W
2001,Farm Supplies Merchant Wholesalers,EDR 7W- Central,totwageYear,8417594,Central,264,31884.825757575756,0.0674674163046256,EDR 7W
2018,"Total, All Industries",EDR 8 - Southwest,totwageYear,2165862749,Southwest,53631,40384.53038354683,0.01897258454281452,EDR 8
2018,Crop Production,EDR 8 - Southwest,totwageYear,10897693,Southwest,333,32725.804804804804,0.04509140148950575,EDR 8
2018,Animal Production and Aquaculture,EDR 8 - Southwest,totwageYear,41098760,Southwest,1125,36532.23111111111,0.10415702249791686,EDR 8
2018,Support Activities for Crop Production,EDR 8 - Southwest,totwageYear,8015599,Southwest,152,52734.20394736842,0.15478615071283094,EDR 8
2018,Food Manufacturing,EDR 8 - Southwest,totwageYear,245064209,Southwest,4806,50991.30441115273,0.10138171079000105,EDR 8
2018,Farm Product Raw Material Merchant Wholesalers,EDR 8 - Southwest,totwageYear,40857609,Southwest,744,54916.14112903226,0.11094542201014017,EDR 8
2018,Farm Supplies Merchant Wholesalers,EDR 8 - Southwest,totwageYear,22392582,Southwest,419,53442.91646778043,0.08009940737908622,EDR 8
2017,"Total, All Industries",EDR 8 - Southwest,totwageYear,2124204444,Southwest,53760,39512.731473214284,0.019204266090538685,EDR 8
2017,Crop Production,EDR 8 - Southwest,totwageYear,10461033,Southwest,332,31509.135542168675,0.044846683776847224,EDR 8
2017,Animal Production and Aquaculture,EDR 8 - Southwest,totwageYear,42798963,Southwest,1224,34966.473039215685,0.11062906724511931,EDR 8
2017,Support Activities for Crop Production,EDR 8 - Southwest,totwageYear,8846802,Southwest,162,54609.88888888889,0.15960591133004925,EDR 8
2017,Food Manufacturing,EDR 8 - Southwest,totwageYear,244483240,Southwest,4757,51394.416649148625,0.10026980312803002,EDR 8
2017,Farm Product Raw Material Merchant Wholesalers,EDR 8 - Southwest,totwageYear,41248164,Southwest,781,52814.55057618438,0.10759057721449236,EDR 8
2017,Farm Supplies Merchant Wholesalers,EDR 8 - Southwest,totwageYear,21128066,Southwest,424,49830.34433962264,0.08782104391052195,EDR 8
2016,"Total, All Industries",EDR 8 - Southwest,totwageYear,2046591879,Southwest,54174,37778.12011296932,0.0196564208289702,EDR 8
2016,Crop Production,EDR 8 - Southwest,totwageYear,7170135,Southwest,188,38139.015957446805,0.026490066225165563,EDR 8
2016,Animal Production and Aquaculture,EDR 8 - Southwest,totwageYear,41198780,Southwest,1215,33908.46090534979,0.11396679485976925,EDR 8
2016,Support Activities for Crop Production,EDR 8 - Southwest,totwageYear,9577940,Southwest,176,54420.11363636364,0.170873786407767,EDR 8
2016,Food Manufacturing,EDR 8 - Southwest,totwageYear,226520202,Southwest,4479,50573.83389149364,0.09671568309904774,EDR 8
2016,Farm Product Raw Material Merchant Wholesalers,EDR 8 - Southwest,totwageYear,42234264,Southwest,809,52205.517923362175,0.10719491188551743,EDR 8
2016,Farm Supplies Merchant Wholesalers,EDR 8 - Southwest,totwageYear,19363279,Southwest,416,46546.34375,0.08862377503195569,EDR 8
2015,"Total, All Industries",EDR 8 - Southwest,totwageYear,2032029093,Southwest,54682,37160.84073369665,0.020121364037284244,EDR 8
2015,Crop Production,EDR 8 - Southwest,totwageYear,4132944,Southwest,122,33876.59016393442,0.01784408366242504,EDR 8
2015,Animal Production and Aquaculture,EDR 8 - Southwest,totwageYear,39706543,Southwest,1199,33116.382819015846,0.11093634344929681,EDR 8
2015,Support Activities for Crop Production,EDR 8 - Southwest,totwageYear,8823888,Southwest,167,52837.65269461078,0.17305699481865286,EDR 8
2015,Food Manufacturing,EDR 8 - Southwest,totwageYear,230673232,Southwest,4815,47907.21329179647,0.10489967538833576,EDR 8
2015,Farm Product Raw Material Merchant Wholesalers,EDR 8 - Southwest,totwageYear,42109316,Southwest,812,51858.76354679803,0.10505886919394489,EDR 8
2015,Farm Supplies Merchant Wholesalers,EDR 8 - Southwest,totwageYear,18907282,Southwest,408,46341.37745098039,0.09798270893371758,EDR 8
2014,"Total, All Industries",EDR 8 - Southwest,totwageYear,1923074784,Southwest,54686,35165.760596862085,0.020443624330178402,EDR 8
2014,Animal Production and Aquaculture,EDR 8 - Southwest,totwageYear,34888797,Southwest,1117,31234.375111906895,0.10666539343009931,EDR 8
2014,Support Activities for Crop Production,EDR 8 - Southwest,totwageYear,8516286,Southwest,169,50392.224852071005,0.17770767613038907,EDR 8
2014,Food Manufacturing,EDR 8 - Southwest,totwageYear,205630625,Southwest,4792,42911.232262103505,0.10508771929824562,EDR 8
2014,Farm Product Raw Material Merchant Wholesalers,EDR 8 - Southwest,totwageYear,39221573,Southwest,775,50608.48129032258,0.09996130530117374,EDR 8
2014,Farm Supplies Merchant Wholesalers,EDR 8 - Southwest,totwageYear,18597263,Southwest,423,43965.16075650118,0.0989010989010989,EDR 8
2013,"Total, All Industries",EDR 8 - Southwest,totwageYear,1869053109,Southwest,54321,34407.56077759982,0.020553340840159095,EDR 8
2013,Animal Production and Aquaculture,EDR 8 - Southwest,totwageYear,31130196,Southwest,1066,29202.810506566606,0.10418295543393276,EDR 8
2013,Support Activities for Crop Production,EDR 8 - Southwest,totwageYear,12604453,Southwest,237,53183.34599156118,0.2518597236981934,EDR 8
2013,Food Manufacturing,EDR 8 - Southwest,totwageYear,204597195,Southwest,4755,43027.801261829656,0.10477491571733909,EDR 8
2013,Farm Product Raw Material Merchant Wholesalers,EDR 8 - Southwest,totwageYear,37186187,Southwest,766,48545.93603133159,0.09767916347870441,EDR 8
2013,Farm Supplies Merchant Wholesalers,EDR 8 - Southwest,totwageYear,17555355,Southwest,415,42302.06024096385,0.09464082098061574,EDR 8
2012,"Total, All Industries",EDR 8 - Southwest,totwageYear,1787337793,Southwest,53644,33318.50333681306,0.02062815032662648,EDR 8
2012,Animal Production and Aquaculture,EDR 8 - Southwest,totwageYear,28937508,Southwest,1031,28067.41804073715,0.10356604721245605,EDR 8
2012,Support Activities for Crop Production,EDR 8 - Southwest,totwageYear,11376799,Southwest,229,49680.34497816594,0.2144194756554307,EDR 8
2012,Food Manufacturing,EDR 8 - Southwest,totwageYear,208424592,Southwest,4901,42526.95205060192,0.11050483641857005,EDR 8
2012,Farm Product Raw Material Merchant Wholesalers,EDR 8 - Southwest,totwageYear,36289500,Southwest,754,48129.31034482759,0.0988722790453711,EDR 8
2012,Farm Supplies Merchant Wholesalers,EDR 8 - Southwest,totwageYear,11830392,Southwest,237,49917.26582278481,0.058245269107888915,EDR 8
2011,"Total, All Industries",EDR 8 - Southwest,totwageYear,1729456645,Southwest,53512,32319.04329869936,0.020891610132071737,EDR 8
2011,Animal Production and Aquaculture,EDR 8 - Southwest,totwageYear,29657892,Southwest,999,29687.57957957958,0.10626529092649718,EDR 8
2011,Support Activities for Crop Production,EDR 8 - Southwest,totwageYear,10498346,Southwest,223,47077.78475336323,0.2374866879659212,EDR 8
2011,Food Manufacturing,EDR 8 - Southwest,totwageYear,202603124,Southwest,4959,40855.64105666465,0.1131236170358373,EDR 8
2011,Agricultural Implement Manufacturing,EDR 8 - Southwest,totwageYear,20417197,Southwest,341,59874.4780058651,0.2366412213740458,EDR 8
2011,Farm Product Raw Material Merchant Wholesalers,EDR 8 - Southwest,totwageYear,35574737,Southwest,762,46686.00656167979,0.09914129586260734,EDR 8
2011,Farm Supplies Merchant Wholesalers,EDR 8 - Southwest,totwageYear,14891909,Southwest,395,37701.035443037974,0.09171116786626422,EDR 8
2010,"Total, All Industries",EDR 8 - Southwest,totwageYear,1663237280,Southwest,53089,31329.226016688957,0.02103803601142392,EDR 8
2010,Animal Production and Aquaculture,EDR 8 - Southwest,totwageYear,23860869,Southwest,844,28271.171800947868,0.0948208066509381,EDR 8
2010,Support Activities for Crop Production,EDR 8 - Southwest,totwageYear,9752098,Southwest,223,43731.38116591928,0.295364238410596,EDR 8
2010,Food Manufacturing,EDR 8 - Southwest,totwageYear,195782239,Southwest,4884,40086.45352170352,0.11265396503206163,EDR 8
2010,Agricultural Implement Manufacturing,EDR 8 - Southwest,totwageYear,69144574,Southwest,1633,42342.05388854868,0.6398902821316614,EDR 8
2010,Farm Product Raw Material Merchant Wholesalers,EDR 8 - Southwest,totwageYear,34756951,Southwest,783,44389.46487867177,0.10944925915571709,EDR 8
2010,Farm Supplies Merchant Wholesalers,EDR 8 - Southwest,totwageYear,15179129,Southwest,389,39020.8971722365,0.09310674964097654,EDR 8
2009,"Total, All Industries",EDR 8 - Southwest,totwageYear,1638289166,Southwest,53652,30535.47241482144,0.02118317333033266,EDR 8
2009,Animal Production and Aquaculture,EDR 8 - Southwest,totwageYear,24073471,Southwest,884,27232.43325791855,0.10102857142857143,EDR 8
2009,Support Activities for Crop Production,EDR 8 - Southwest,totwageYear,9274847,Southwest,222,41778.59009009009,0.3162393162393162,EDR 8
2009,Food Manufacturing,EDR 8 - Southwest,totwageYear,185731556,Southwest,4890,37981.913292433535,0.11408973192412683,EDR 8
2009,Agricultural Implement Manufacturing,EDR 8 - Southwest,totwageYear,68039874,Southwest,1667,40815.76124775045,0.5890459363957598,EDR 8
2009,Farm Product Raw Material Merchant Wholesalers,EDR 8 - Southwest,totwageYear,31235795,Southwest,730,42788.760273972606,0.10644502770487023,EDR 8
2009,Farm Supplies Merchant Wholesalers,EDR 8 - Southwest,totwageYear,11502820,Southwest,260,44241.61538461538,0.05543710021321962,EDR 8
2008,"Total, All Industries",EDR 8 - Southwest,totwageYear,1646008235,Southwest,54482,30211.964226717082,0.020638504930065388,EDR 8
2008,Animal Production and Aquaculture,EDR 8 - Southwest,totwageYear,24203614,Southwest,890,27195.07191011236,0.10316448359800626,EDR 8
2008,Support Activities for Crop Production,EDR 8 - Southwest,totwageYear,8653261,Southwest,222,38978.65315315315,0.296,EDR 8
2008,Food Manufacturing,EDR 8 - Southwest,totwageYear,167418784,Southwest,4631,36151.756424098465,0.10842893935846407,EDR 8
2008,Agricultural Implement Manufacturing,EDR 8 - Southwest,totwageYear,72747189,Southwest,1703,42717.08103347035,0.7128505650899958,EDR 8
2008,Farm Product Raw Material Merchant Wholesalers,EDR 8 - Southwest,totwageYear,29010254,Southwest,719,40348.05841446453,0.11042850560589772,EDR 8
2008,Farm Supplies Merchant Wholesalers,EDR 8 - Southwest,totwageYear,13667318,Southwest,399,34253.929824561405,0.0856958762886598,EDR 8
2007,"Total, All Industries",EDR 8 - Southwest,totwageYear,1553528871,Southwest,54175,28676.121292108906,0.020437627416864976,EDR 8
2007,Animal Production and Aquaculture,EDR 8 - Southwest,totwageYear,23456075,Southwest,873,26868.35624284078,0.10428861545812926,EDR 8
2007,Support Activities for Crop Production,EDR 8 - Southwest,totwageYear,7617253,Southwest,196,38863.53571428572,0.2852983988355167,EDR 8
2007,Food Manufacturing,EDR 8 - Southwest,totwageYear,156279410,Southwest,4540,34422.77753303965,0.10641290080630039,EDR 8
2007,Agricultural Implement Manufacturing,EDR 8 - Southwest,totwageYear,64626269,Southwest,1624,39794.50061576354,0.427931488801054,EDR 8
2007,Farm Product Raw Material Merchant Wholesalers,EDR 8 - Southwest,totwageYear,25082822,Southwest,636,39438.39937106918,0.10041048310704137,EDR 8
2007,Farm Supplies Merchant Wholesalers,EDR 8 - Southwest,totwageYear,11275400,Southwest,295,38221.69491525424,0.06633685630762312,EDR 8
2006,"Total, All Industries",EDR 8 - Southwest,totwageYear,1503826411,Southwest,54165,27763.8033970276,0.02051873203214052,EDR 8
2006,Animal Production and Aquaculture,EDR 8 - Southwest,totwageYear,21077408,Southwest,836,25212.21052631579,0.10446082718980382,EDR 8
2006,Support Activities for Crop Production,EDR 8 - Southwest,totwageYear,6634135,Southwest,181,36652.67955801105,0.2771822358346095,EDR 8
2006,Food Manufacturing,EDR 8 - Southwest,totwageYear,149644566,Southwest,4554,32860.02766798419,0.1071302547695782,EDR 8
2006,Agricultural Implement Manufacturing,EDR 8 - Southwest,totwageYear,66958781,Southwest,1704,39295.05927230047,0.5877888927216282,EDR 8
2006,Farm Product Raw Material Merchant Wholesalers,EDR 8 - Southwest,totwageYear,23055673,Southwest,626,36830.14856230032,0.1005784061696658,EDR 8
2006,Farm Supplies Merchant Wholesalers,EDR 8 - Southwest,totwageYear,7129875,Southwest,193,36942.35751295337,0.04643888354186718,EDR 8
2005,"Total, All Industries",EDR 8 - Southwest,totwageYear,1430068807,Southwest,53866,26548.635632866743,0.02069332194162106,EDR 8
2005,Animal Production and Aquaculture,EDR 8 - Southwest,totwageYear,19592370,Southwest,785,24958.43312101911,0.10169711102474414,EDR 8
2005,Support Activities for Crop Production,EDR 8 - Southwest,totwageYear,5551904,Southwest,160,34699.4,0.2792321116928447,EDR 8
2005,Support Activities for Animal Production,EDR 8 - Southwest,totwageYear,518916,Southwest,19,27311.36842105263,0.0367504835589942,EDR 8
2005,Food Manufacturing,EDR 8 - Southwest,totwageYear,139900838,Southwest,4376,31970.026965265082,0.10116515627889773,EDR 8
2005,Agricultural Implement Manufacturing,EDR 8 - Southwest,totwageYear,63844938,Southwest,1861,34306.79097259538,0.731237721021611,EDR 8
2005,Farm Product Raw Material Merchant Wholesalers,EDR 8 - Southwest,totwageYear,23256290,Southwest,634,36681.845425867505,0.1050364479787939,EDR 8
2004,"Total, All Industries",EDR 8 - Southwest,totwageYear,1386205986,Southwest,52871,26218.645117361124,0.020564163878544987,EDR 8
