periodyear,naicstitle,areaname,wage.type,wages,countyfp,Dem_RUCA,Dem_Desc,edr,planning.region
2008,"Total, All Industries",Mahnomen,totwageYear,54491833,087,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2007,"Total, All Industries",Mahnomen,totwageYear,53922425,087,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2006,"Total, All Industries",Mahnomen,totwageYear,53588257,087,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2005,"Total, All Industries",Mahnomen,totwageYear,52383708,087,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2004,"Total, All Industries",Mahnomen,totwageYear,51577345,087,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2003,"Total, All Industries",Mahnomen,totwageYear,54069611,087,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2003,Crop Production,Mahnomen,totwageYear,42856,087,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2002,"Total, All Industries",Mahnomen,totwageYear,53298046,087,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2002,Crop Production,Mahnomen,totwageYear,189012,087,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2001,"Total, All Industries",Mahnomen,totwageYear,49916244,087,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2001,Crop Production,Mahnomen,totwageYear,46483,087,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2018,"Total, All Industries",Marshall,totwageYear,96993244,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2018,Crop Production,Marshall,totwageYear,3942257,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2018,Food Manufacturing,Marshall,totwageYear,2694754,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2018,Farm Product Raw Material Merchant Wholesalers,Marshall,totwageYear,7182154,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2017,"Total, All Industries",Marshall,totwageYear,89814514,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2017,Crop Production,Marshall,totwageYear,3854250,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2017,Food Manufacturing,Marshall,totwageYear,2772182,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2017,Farm Product Raw Material Merchant Wholesalers,Marshall,totwageYear,7392095,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2016,"Total, All Industries",Marshall,totwageYear,89604620,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2016,Crop Production,Marshall,totwageYear,3237652,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2016,Food Manufacturing,Marshall,totwageYear,2719070,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2016,Farm Product Raw Material Merchant Wholesalers,Marshall,totwageYear,7014598,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2015,"Total, All Industries",Marshall,totwageYear,90860628,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2015,Crop Production,Marshall,totwageYear,3331706,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2015,Food Manufacturing,Marshall,totwageYear,767286.3333333334,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2015,Farm Product Raw Material Merchant Wholesalers,Marshall,totwageYear,7400875,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2014,"Total, All Industries",Marshall,totwageYear,92054726,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2014,Crop Production,Marshall,totwageYear,3176026,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2014,Food Manufacturing,Marshall,totwageYear,2995129,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2014,Farm Product Raw Material Merchant Wholesalers,Marshall,totwageYear,5605336,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2013,"Total, All Industries",Marshall,totwageYear,88167850,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2013,Crop Production,Marshall,totwageYear,3137467,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2013,Food Manufacturing,Marshall,totwageYear,2783456,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2013,Farm Product Raw Material Merchant Wholesalers,Marshall,totwageYear,5384340,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2012,"Total, All Industries",Marshall,totwageYear,85012294,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2012,Crop Production,Marshall,totwageYear,2524832,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2012,Farm Product Raw Material Merchant Wholesalers,Marshall,totwageYear,5830189,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2011,"Total, All Industries",Marshall,totwageYear,81919751,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2011,Crop Production,Marshall,totwageYear,1881329,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2011,Farm Product Raw Material Merchant Wholesalers,Marshall,totwageYear,5473909,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2010,"Total, All Industries",Marshall,totwageYear,75686004,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2010,Crop Production,Marshall,totwageYear,1820230,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2010,Farm Product Raw Material Merchant Wholesalers,Marshall,totwageYear,4256029,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2009,"Total, All Industries",Marshall,totwageYear,72096341,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2009,Crop Production,Marshall,totwageYear,1582400,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2009,Farm Product Raw Material Merchant Wholesalers,Marshall,totwageYear,3951973,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2008,"Total, All Industries",Marshall,totwageYear,71927976,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2008,Crop Production,Marshall,totwageYear,1455960,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2008,Farm Product Raw Material Merchant Wholesalers,Marshall,totwageYear,4001369,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2007,"Total, All Industries",Marshall,totwageYear,66595109,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2007,Crop Production,Marshall,totwageYear,289256,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2007,Support Activities for Crop Production,Marshall,totwageYear,227398.5,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2007,Farm Product Raw Material Merchant Wholesalers,Marshall,totwageYear,3611755,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2006,"Total, All Industries",Marshall,totwageYear,64825464,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2006,Crop Production,Marshall,totwageYear,212232,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2006,Support Activities for Crop Production,Marshall,totwageYear,151472.66666666666,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2006,Farm Product Raw Material Merchant Wholesalers,Marshall,totwageYear,671396,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2005,"Total, All Industries",Marshall,totwageYear,62298352,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2005,Crop Production,Marshall,totwageYear,237214,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2005,Support Activities for Crop Production,Marshall,totwageYear,206143,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2005,Farm Product Raw Material Merchant Wholesalers,Marshall,totwageYear,651976,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2004,"Total, All Industries",Marshall,totwageYear,63342513,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2004,Crop Production,Marshall,totwageYear,260402.5,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2004,Support Activities for Crop Production,Marshall,totwageYear,834250,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2004,Farm Product Raw Material Merchant Wholesalers,Marshall,totwageYear,2704441,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2003,"Total, All Industries",Marshall,totwageYear,62342582,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2003,Support Activities for Crop Production,Marshall,totwageYear,879379,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2003,Farm Product Raw Material Merchant Wholesalers,Marshall,totwageYear,2791744,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2002,"Total, All Industries",Marshall,totwageYear,59809484,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2002,Crop Production,Marshall,totwageYear,198657,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2002,Farm Product Raw Material Merchant Wholesalers,Marshall,totwageYear,2491608,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2002,Farm Supplies Merchant Wholesalers,Marshall,totwageYear,1408515,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2001,"Total, All Industries",Marshall,totwageYear,56961046,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2001,Farm Product Raw Material Merchant Wholesalers,Marshall,totwageYear,2278012,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2001,Farm Supplies Merchant Wholesalers,Marshall,totwageYear,1272764,089,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2018,"Total, All Industries",Martin,totwageYear,366574696,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2018,Crop Production,Martin,totwageYear,491004,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2018,Animal Production and Aquaculture,Martin,totwageYear,11208715,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2018,Farm Product Raw Material Merchant Wholesalers,Martin,totwageYear,2292076,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2018,Farm Supplies Merchant Wholesalers,Martin,totwageYear,16107072,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2017,"Total, All Industries",Martin,totwageYear,354088578,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2017,Crop Production,Martin,totwageYear,368699.3333333333,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2017,Animal Production and Aquaculture,Martin,totwageYear,11906092,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2017,Farm Product Raw Material Merchant Wholesalers,Martin,totwageYear,2460849,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2017,Farm Supplies Merchant Wholesalers,Martin,totwageYear,8660423,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2016,"Total, All Industries",Martin,totwageYear,338175120,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2016,Crop Production,Martin,totwageYear,1284351,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2016,Animal Production and Aquaculture,Martin,totwageYear,12008865,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2016,Farm Supplies Merchant Wholesalers,Martin,totwageYear,6734283.333333333,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2015,"Total, All Industries",Martin,totwageYear,330172345,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2015,Crop Production,Martin,totwageYear,283525.3333333333,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2015,Animal Production and Aquaculture,Martin,totwageYear,10914891,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2015,Food Manufacturing,Martin,totwageYear,1398659.5,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2015,Farm Product Raw Material Merchant Wholesalers,Martin,totwageYear,2225859,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2015,Farm Supplies Merchant Wholesalers,Martin,totwageYear,5016161,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2014,"Total, All Industries",Martin,totwageYear,317050368,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2014,Crop Production,Martin,totwageYear,988549,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2014,Animal Production and Aquaculture,Martin,totwageYear,10704097,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2014,Farm Product Raw Material Merchant Wholesalers,Martin,totwageYear,2626199,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2014,Farm Supplies Merchant Wholesalers,Martin,totwageYear,4080273.3333333335,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2013,"Total, All Industries",Martin,totwageYear,307773744,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2013,Crop Production,Martin,totwageYear,236838.5,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2013,Animal Production and Aquaculture,Martin,totwageYear,9004214,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2013,Farm Product Raw Material Merchant Wholesalers,Martin,totwageYear,2723053,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2013,Farm Supplies Merchant Wholesalers,Martin,totwageYear,5446806,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2012,"Total, All Industries",Martin,totwageYear,311527772,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2012,Crop Production,Martin,totwageYear,217754,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2012,Animal Production and Aquaculture,Martin,totwageYear,9075007,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2012,Farm Product Raw Material Merchant Wholesalers,Martin,totwageYear,2577033,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2012,Farm Supplies Merchant Wholesalers,Martin,totwageYear,6724006.666666667,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2011,"Total, All Industries",Martin,totwageYear,305663486,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2011,Crop Production,Martin,totwageYear,171032,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2011,Animal Production and Aquaculture,Martin,totwageYear,9321119,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2011,Support Activities for Animal Production,Martin,totwageYear,198230.33333333334,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2011,Farm Product Raw Material Merchant Wholesalers,Martin,totwageYear,9608166,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2011,Farm Supplies Merchant Wholesalers,Martin,totwageYear,17267826,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2010,"Total, All Industries",Martin,totwageYear,332345242,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2010,Crop Production,Martin,totwageYear,143533,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2010,Animal Production and Aquaculture,Martin,totwageYear,8073778,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2010,Support Activities for Animal Production,Martin,totwageYear,163180.5,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2010,Farm Product Raw Material Merchant Wholesalers,Martin,totwageYear,9423678,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2010,Farm Supplies Merchant Wholesalers,Martin,totwageYear,10810827.333333334,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2009,"Total, All Industries",Martin,totwageYear,297772810,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2009,Crop Production,Martin,totwageYear,570941,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2009,Animal Production and Aquaculture,Martin,totwageYear,8217371,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2009,Farm Supplies Merchant Wholesalers,Martin,totwageYear,5203239.333333333,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2008,"Total, All Industries",Martin,totwageYear,314803046,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2008,Crop Production,Martin,totwageYear,110320,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2008,Animal Production and Aquaculture,Martin,totwageYear,7895625,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2008,Farm Supplies Merchant Wholesalers,Martin,totwageYear,27884374,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2007,"Total, All Industries",Martin,totwageYear,285905629,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2007,Crop Production,Martin,totwageYear,75240,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2007,Animal Production and Aquaculture,Martin,totwageYear,6800594,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2007,Farm Supplies Merchant Wholesalers,Martin,totwageYear,16444578,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2006,"Total, All Industries",Martin,totwageYear,271058703,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2006,Animal Production and Aquaculture,Martin,totwageYear,6447261,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2005,"Total, All Industries",Martin,totwageYear,269561990,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2005,Animal Production and Aquaculture,Martin,totwageYear,7107905,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2004,"Total, All Industries",Martin,totwageYear,271720580,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2004,Animal Production and Aquaculture,Martin,totwageYear,7729392,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2003,"Total, All Industries",Martin,totwageYear,263480074,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2003,Animal Production and Aquaculture,Martin,totwageYear,7286283,091,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
