periodyear,naicstitle,Name,emp.break,emp,countyfp,Dem_RUCA,Dem_Desc,edr,planning.region
2008,Animal Production and Aquaculture,Murray,empYear,47,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2008,Farm Product Raw Material Merchant Wholesalers,Murray,empYear,89,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2007,"Total, All Industries",Murray,empYear,2744,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2007,Crop Production,Murray,empYear,15,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2007,Animal Production and Aquaculture,Murray,empYear,46,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2007,Farm Product Raw Material Merchant Wholesalers,Murray,empYear,74,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2007,Farm Supplies Merchant Wholesalers,Murray,empYear,39,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2006,"Total, All Industries",Murray,empYear,2783,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2006,Crop Production,Murray,empYear,5,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2006,Animal Production and Aquaculture,Murray,empYear,47,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2006,Farm Product Raw Material Merchant Wholesalers,Murray,empYear,78,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2006,Farm Supplies Merchant Wholesalers,Murray,empYear,42,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2005,"Total, All Industries",Murray,empYear,2722,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2005,Crop Production,Murray,empYear,5,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2005,Animal Production and Aquaculture,Murray,empYear,47,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2005,Farm Product Raw Material Merchant Wholesalers,Murray,empYear,67,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2005,Farm Supplies Merchant Wholesalers,Murray,empYear,66,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2004,"Total, All Industries",Murray,empYear,2753,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2004,Animal Production and Aquaculture,Murray,empYear,55,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2004,Farm Product Raw Material Merchant Wholesalers,Murray,empYear,73,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2004,Farm Supplies Merchant Wholesalers,Murray,empYear,80,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2003,"Total, All Industries",Murray,empYear,2735,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2003,Animal Production and Aquaculture,Murray,empYear,59,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2003,Farm Product Raw Material Merchant Wholesalers,Murray,empYear,70,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2003,Farm Supplies Merchant Wholesalers,Murray,empYear,71,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2002,"Total, All Industries",Murray,empYear,2703,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2002,Animal Production and Aquaculture,Murray,empYear,59,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2002,Farm Product Raw Material Merchant Wholesalers,Murray,empYear,67,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2002,Farm Supplies Merchant Wholesalers,Murray,empYear,46,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2001,"Total, All Industries",Murray,empYear,2769,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2001,Animal Production and Aquaculture,Murray,empYear,62,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2001,Food Manufacturing,Murray,empYear,309,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2001,Farm Product Raw Material Merchant Wholesalers,Murray,empYear,73,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2001,Farm Supplies Merchant Wholesalers,Murray,empYear,47,101,A,Entirely rural,EDR 8 - Southwest,Southwest
2018,"Total, All Industries",Nicollet,empYear,15245,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2018,Animal Production and Aquaculture,Nicollet,empYear,314,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2018,Farm Product Raw Material Merchant Wholesalers,Nicollet,empYear,29,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2017,"Total, All Industries",Nicollet,empYear,14694,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2017,Animal Production and Aquaculture,Nicollet,empYear,322,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2017,Farm Product Raw Material Merchant Wholesalers,Nicollet,empYear,29,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2016,"Total, All Industries",Nicollet,empYear,14490,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2016,Animal Production and Aquaculture,Nicollet,empYear,323,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2016,Farm Product Raw Material Merchant Wholesalers,Nicollet,empYear,23,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2015,"Total, All Industries",Nicollet,empYear,14398,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2015,Crop Production,Nicollet,empYear,5,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2015,Animal Production and Aquaculture,Nicollet,empYear,322,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2015,Farm Product Raw Material Merchant Wholesalers,Nicollet,empYear,21,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2014,"Total, All Industries",Nicollet,empYear,14117,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2014,Animal Production and Aquaculture,Nicollet,empYear,308,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2014,Support Activities for Crop Production,Nicollet,empYear,6,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2014,Farm Product Raw Material Merchant Wholesalers,Nicollet,empYear,22,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2013,"Total, All Industries",Nicollet,empYear,13816,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2013,Animal Production and Aquaculture,Nicollet,empYear,294,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2013,Support Activities for Crop Production,Nicollet,empYear,13,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2013,Farm Product Raw Material Merchant Wholesalers,Nicollet,empYear,22,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2012,"Total, All Industries",Nicollet,empYear,13353,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2012,Animal Production and Aquaculture,Nicollet,empYear,261,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2012,Support Activities for Crop Production,Nicollet,empYear,17,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2012,Farm Product Raw Material Merchant Wholesalers,Nicollet,empYear,14,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2011,"Total, All Industries",Nicollet,empYear,13313,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2011,Animal Production and Aquaculture,Nicollet,empYear,243,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2011,Support Activities for Crop Production,Nicollet,empYear,29,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2010,"Total, All Industries",Nicollet,empYear,12993,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2010,Animal Production and Aquaculture,Nicollet,empYear,224,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2010,Support Activities for Crop Production,Nicollet,empYear,6,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2009,"Total, All Industries",Nicollet,empYear,13227,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2009,Crop Production,Nicollet,empYear,3,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2009,Animal Production and Aquaculture,Nicollet,empYear,237,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2008,"Total, All Industries",Nicollet,empYear,14379,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2008,Crop Production,Nicollet,empYear,5,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2008,Animal Production and Aquaculture,Nicollet,empYear,198,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2007,"Total, All Industries",Nicollet,empYear,14576,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2007,Crop Production,Nicollet,empYear,2,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2007,Animal Production and Aquaculture,Nicollet,empYear,193,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2006,"Total, All Industries",Nicollet,empYear,14684,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2006,Crop Production,Nicollet,empYear,8,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2006,Animal Production and Aquaculture,Nicollet,empYear,189,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2006,Support Activities for Crop Production,Nicollet,empYear,15,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2005,"Total, All Industries",Nicollet,empYear,14304,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2005,Crop Production,Nicollet,empYear,21,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2005,Animal Production and Aquaculture,Nicollet,empYear,194,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2004,"Total, All Industries",Nicollet,empYear,14238,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2004,Crop Production,Nicollet,empYear,3,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2004,Animal Production and Aquaculture,Nicollet,empYear,208,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2004,Farm Supplies Merchant Wholesalers,Nicollet,empYear,91,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2003,"Total, All Industries",Nicollet,empYear,13855,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2003,Crop Production,Nicollet,empYear,10,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2003,Animal Production and Aquaculture,Nicollet,empYear,182,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2003,Farm Supplies Merchant Wholesalers,Nicollet,empYear,96,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2002,"Total, All Industries",Nicollet,empYear,13958,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2002,Crop Production,Nicollet,empYear,20,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2002,Animal Production and Aquaculture,Nicollet,empYear,158,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2002,Farm Supplies Merchant Wholesalers,Nicollet,empYear,100,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2001,"Total, All Industries",Nicollet,empYear,14203,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2001,Crop Production,Nicollet,empYear,8,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2001,Animal Production and Aquaculture,Nicollet,empYear,161,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2001,Farm Supplies Merchant Wholesalers,Nicollet,empYear,105,103,C,Urban/town/rural mix,EDR 9 - South Central,Southwest
2018,"Total, All Industries",Nobles,empYear,10519,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2018,Crop Production,Nobles,empYear,29,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2018,Animal Production and Aquaculture,Nobles,empYear,275,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2018,Farm Product Raw Material Merchant Wholesalers,Nobles,empYear,109,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2018,Farm Supplies Merchant Wholesalers,Nobles,empYear,28,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2017,"Total, All Industries",Nobles,empYear,10469,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2017,Crop Production,Nobles,empYear,20,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2017,Animal Production and Aquaculture,Nobles,empYear,259,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2017,Farm Product Raw Material Merchant Wholesalers,Nobles,empYear,126,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2017,Farm Supplies Merchant Wholesalers,Nobles,empYear,27,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2016,"Total, All Industries",Nobles,empYear,10369,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2016,Animal Production and Aquaculture,Nobles,empYear,245,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2016,Farm Product Raw Material Merchant Wholesalers,Nobles,empYear,135,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2016,Farm Supplies Merchant Wholesalers,Nobles,empYear,14,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2015,"Total, All Industries",Nobles,empYear,10390,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2015,Animal Production and Aquaculture,Nobles,empYear,226,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2015,Farm Product Raw Material Merchant Wholesalers,Nobles,empYear,134,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2015,Farm Supplies Merchant Wholesalers,Nobles,empYear,14,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2014,"Total, All Industries",Nobles,empYear,10326,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2014,Animal Production and Aquaculture,Nobles,empYear,200,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2014,Farm Product Raw Material Merchant Wholesalers,Nobles,empYear,136,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2014,Farm Supplies Merchant Wholesalers,Nobles,empYear,9,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2013,"Total, All Industries",Nobles,empYear,10154,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2013,Crop Production,Nobles,empYear,13,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2013,Animal Production and Aquaculture,Nobles,empYear,185,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2013,Farm Product Raw Material Merchant Wholesalers,Nobles,empYear,137,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2013,Farm Supplies Merchant Wholesalers,Nobles,empYear,22,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2012,"Total, All Industries",Nobles,empYear,10186,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2012,Crop Production,Nobles,empYear,6,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2012,Animal Production and Aquaculture,Nobles,empYear,175,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2012,Farm Product Raw Material Merchant Wholesalers,Nobles,empYear,138,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2012,Farm Supplies Merchant Wholesalers,Nobles,empYear,22,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2011,"Total, All Industries",Nobles,empYear,10235,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2011,Crop Production,Nobles,empYear,6,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2011,Animal Production and Aquaculture,Nobles,empYear,160,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2011,Farm Product Raw Material Merchant Wholesalers,Nobles,empYear,146,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2011,Farm Supplies Merchant Wholesalers,Nobles,empYear,31,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2010,"Total, All Industries",Nobles,empYear,10236,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2010,Crop Production,Nobles,empYear,5,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2010,Animal Production and Aquaculture,Nobles,empYear,137,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2010,Farm Product Raw Material Merchant Wholesalers,Nobles,empYear,148,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2010,Farm Supplies Merchant Wholesalers,Nobles,empYear,31,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2009,"Total, All Industries",Nobles,empYear,10453,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2009,Crop Production,Nobles,empYear,4,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2009,Animal Production and Aquaculture,Nobles,empYear,156,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2009,Farm Product Raw Material Merchant Wholesalers,Nobles,empYear,135,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2009,Farm Supplies Merchant Wholesalers,Nobles,empYear,33,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2008,"Total, All Industries",Nobles,empYear,10447,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2008,Animal Production and Aquaculture,Nobles,empYear,158,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2008,Farm Product Raw Material Merchant Wholesalers,Nobles,empYear,122,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2008,Farm Supplies Merchant Wholesalers,Nobles,empYear,42,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2007,"Total, All Industries",Nobles,empYear,10459,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2007,Animal Production and Aquaculture,Nobles,empYear,151,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2007,Farm Product Raw Material Merchant Wholesalers,Nobles,empYear,89,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2007,Farm Supplies Merchant Wholesalers,Nobles,empYear,93,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2006,"Total, All Industries",Nobles,empYear,10459,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2006,Animal Production and Aquaculture,Nobles,empYear,148,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2006,Farm Product Raw Material Merchant Wholesalers,Nobles,empYear,84,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2006,Farm Supplies Merchant Wholesalers,Nobles,empYear,92,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2005,"Total, All Industries",Nobles,empYear,10223,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2005,Animal Production and Aquaculture,Nobles,empYear,133,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2005,Farm Product Raw Material Merchant Wholesalers,Nobles,empYear,81,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2005,Farm Supplies Merchant Wholesalers,Nobles,empYear,90,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2004,"Total, All Industries",Nobles,empYear,10102,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2004,Animal Production and Aquaculture,Nobles,empYear,70,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2004,Farm Product Raw Material Merchant Wholesalers,Nobles,empYear,80,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2004,Farm Supplies Merchant Wholesalers,Nobles,empYear,55,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2003,"Total, All Industries",Nobles,empYear,9979,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2003,Animal Production and Aquaculture,Nobles,empYear,61,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
2003,Farm Product Raw Material Merchant Wholesalers,Nobles,empYear,80,105,B,Town/rural mix,EDR 8 - Southwest,Southwest
